school_id,special_id,province,year,sp_name,level1_name,level2_name,level3_name,zslx_name,local_batch_name,type,num,length,tuition,info,sg_info
31,2060312,河南,2023,人文科学试验班,本科(普通) (1),,,普通类,本科一批,理科,1,四年,5000,,
31,2060462,河南,2023,经济学类,本科(普通) (1),经济学 (4),经济学类 (35),普通类,本科一批,理科,1,四年,5000,,
31,2060843,河南,2023,化学类,本科(普通) (1),理学 (9),化学类 (53),普通类,本科一批,理科,1,四年,5000,,
31,2061295,河南,2023,工商管理类,本科(普通) (1),管理学 (13),工商管理类 (113),普通类,本科一批,理科,1,四年,5000,,
31,2061733,河南,2023,生物科学类,本科(普通) (1),理学 (9),生物科学类 (60),普通类,本科一批,理科,1,四年,5300,,
31,2062917,河南,2023,中国语言文学类,本科(普通) (1),文学 (7),中国语言文学类 (47),普通类,本科一批,理科,1,四年,5000,,
31,2062932,河南,2023,新闻传播学类,本科(普通) (1),文学 (7),新闻传播学类 (49),普通类,本科一批,理科,1,四年,5000,,
31,2063066,河南,2023,环境科学与工程类,本科(普通) (1),工学 (10),环境科学与工程类 (87),普通类,本科一批,理科,1,四年,5000,,
31,2063106,河南,2023,地球物理学类,本科(普通) (1),理学 (9),地球物理学类 (58),普通类,本科一批,理科,1,四年,5000,,
31,2064012,河南,2023,国际政治,本科(普通) (1),法学 (5),政治学类 (40),普通类,本科一批,理科,1,四年,5000,,
31,2064022,河南,2023,哲学类,本科(普通) (1),哲学 (3),哲学类 (34),普通类,本科一批,理科,1,四年,5000,,
31,2066955,河南,2023,计算机类,本科(普通) (1),工学 (10),计算机类 (71),普通类,本科一批,理科,1,四年,5300,,
31,2067326,河南,2023,电子信息类,本科(普通) (1),工学 (10),电子信息类 (69),普通类,本科一批,理科,1,四年,5300,,
31,2067508,河南,2023,工科试验班类,本科(普通) (1),,,普通类,本科一批,理科,1,四年,5000,,
31,2067916,河南,2023,天文学,本科(普通) (1),理学 (9),天文学类 (54),普通类,本科一批,理科,1,四年,5000,,
31,2068122,河南,2023,理科试验班类,本科(普通) (1),,,普通类,本科一批,理科,1,四年,5300,,
31,2068719,河南,2023,数学类,本科(普通) (1),理学 (9),数学类 (51),普通类,本科一批,理科,1,四年,5000,,
31,2069029,河南,2023,地质学类,本科(普通) (1),理学 (9),地质学类 (59),普通类,本科一批,理科,1,四年,5000,,
31,2069245,河南,2023,环境科学,本科(普通) (1),工学 (10),环境科学与工程类 (87),普通类,本科一批,理科,1,四年,5000,,
31,2070559,河南,2023,公共管理类,本科(普通) (1),管理学 (13),公共管理类 (115),普通类,本科一批,理科,1,四年,5000,,
31,2070853,河南,2023,物理学类,本科(普通) (1),理学 (9),物理学类 (52),普通类,本科一批,理科,1,四年,5000,,
31,2071229,河南,2023,心理学类,本科(普通) (1),理学 (9),心理学类 (61),普通类,本科一批,理科,1,四年,5000,,
31,76,湖北,2023,法学,本科(普通) (1),法学 (5),法学类 (39),普通类,本科批,历史类,3,-,5000,,首选历史，再选不限
31,111,湖北,2023,城乡规划,本科(普通) (1),工学 (10),建筑类 (90),普通类,本科批,历史类,2,-,5000,,首选历史，再选不限
31,95872,湖北,2023,社会学类,本科(普通) (1),法学 (5),社会学类 (41),普通类,本科批,历史类,2,-,5000,,首选历史，再选不限
31,1497369,湖北,2023,中国语言文学类,本科(普通) (1),文学 (7),中国语言文学类 (47),普通类,本科批,历史类,2,-,5000,,首选历史，再选不限
31,1699138,湖北,2023,文科试验班类,本科(普通) (1),,,普通类,本科批,历史类,2,-,5300,,首选历史，再选不限
31,2028855,湖北,2023,经济学类,本科(普通) (1),经济学 (4),经济学类 (35),普通类,本科批,历史类,2,-,5000,,首选历史，再选不限
31,2047109,湖北,2023,英语,本科(普通) (1),文学 (7),外国语言文学类 (48),普通类,本科批,历史类,2,-,5000,,首选历史，再选不限
31,88,湖北,2023,考古学,本科(普通) (1),历史学 (8),历史学类 (50),普通类,本科批,历史类,1,-,5000,,首选历史，再选不限
31,116,湖北,2023,信息管理与信息系统,本科(普通) (1),管理学 (13),管理科学与工程类 (112),普通类,本科批,历史类,1,-,5000,,首选历史，再选不限
31,95871,湖北,2023,新闻传播学类,本科(普通) (1),文学 (7),新闻传播学类 (49),普通类,本科批,历史类,1,-,5000,,首选历史，再选不限
31,1497368,湖北,2023,公共管理类,本科(普通) (1),管理学 (13),公共管理类 (115),普通类,本科批,历史类,1,-,5000,,首选历史，再选不限
31,1889514,湖北,2023,人文科学试验班,本科(普通) (1),,,普通类,本科批,历史类,1,-,5000,,首选历史，再选不限
31,2028853,湖北,2023,历史学类,本科(普通) (1),历史学 (8),历史学类 (50),普通类,本科批,历史类,1,-,5000,,首选历史，再选不限
31,2028854,湖北,2023,哲学类,本科(普通) (1),哲学 (3),哲学类 (34),普通类,本科批,历史类,1,-,5000,,首选历史，再选不限
31,2028856,湖北,2023,工商管理类,本科(普通) (1),管理学 (13),工商管理类 (113),普通类,本科批,历史类,1,-,5000,,首选历史，再选不限
31,76,湖北,2023,法学,本科(普通) (1),法学 (5),法学类 (39),普通类,本科批,历史类,3,-,5000,,首选历史，再选不限
31,111,湖北,2023,城乡规划,本科(普通) (1),工学 (10),建筑类 (90),普通类,本科批,历史类,2,-,5000,,首选历史，再选不限
31,95872,湖北,2023,社会学类,本科(普通) (1),法学 (5),社会学类 (41),普通类,本科批,历史类,2,-,5000,,首选历史，再选不限
31,1497369,湖北,2023,中国语言文学类,本科(普通) (1),文学 (7),中国语言文学类 (47),普通类,本科批,历史类,2,-,5000,,首选历史，再选不限
31,1699138,湖北,2023,文科试验班类,本科(普通) (1),,,普通类,本科批,历史类,2,-,5300,,首选历史，再选不限
31,2028855,湖北,2023,经济学类,本科(普通) (1),经济学 (4),经济学类 (35),普通类,本科批,历史类,2,-,5000,,首选历史，再选不限
31,2047109,湖北,2023,英语,本科(普通) (1),文学 (7),外国语言文学类 (48),普通类,本科批,历史类,2,-,5000,,首选历史，再选不限
31,88,湖北,2023,考古学,本科(普通) (1),历史学 (8),历史学类 (50),普通类,本科批,历史类,1,-,5000,,首选历史，再选不限
31,116,湖北,2023,信息管理与信息系统,本科(普通) (1),管理学 (13),管理科学与工程类 (112),普通类,本科批,历史类,1,-,5000,,首选历史，再选不限
31,95871,湖北,2023,新闻传播学类,本科(普通) (1),文学 (7),新闻传播学类 (49),普通类,本科批,历史类,1,-,5000,,首选历史，再选不限
31,1497368,湖北,2023,公共管理类,本科(普通) (1),管理学 (13),公共管理类 (115),普通类,本科批,历史类,1,-,5000,,首选历史，再选不限
31,1889514,湖北,2023,人文科学试验班,本科(普通) (1),,,普通类,本科批,历史类,1,-,5000,,首选历史，再选不限
31,2028853,湖北,2023,历史学类,本科(普通) (1),历史学 (8),历史学类 (50),普通类,本科批,历史类,1,-,5000,,首选历史，再选不限
31,2028854,湖北,2023,哲学类,本科(普通) (1),哲学 (3),哲学类 (34),普通类,本科批,历史类,1,-,5000,,首选历史，再选不限
31,2028856,湖北,2023,工商管理类,本科(普通) (1),管理学 (13),工商管理类 (113),普通类,本科批,历史类,1,-,5000,,首选历史，再选不限
31,76,湖北,2023,法学,本科(普通) (1),法学 (5),法学类 (39),普通类,本科批,物理类,2,-,5000,,首选物理，再选不限
31,111,湖北,2023,城乡规划,本科(普通) (1),工学 (10),建筑类 (90),普通类,本科批,物理类,2,-,5000,,首选物理，再选不限
31,116,湖北,2023,信息管理与信息系统,本科(普通) (1),管理学 (13),管理科学与工程类 (112),普通类,本科批,物理类,2,-,5000,,首选物理，再选不限
31,95925,湖北,2023,计算机类,本科(普通) (1),工学 (10),计算机类 (71),普通类,本科批,物理类,2,-,5300,,首选物理，再选不限
31,95929,湖北,2023,电子信息类,本科(普通) (1),工学 (10),电子信息类 (69),普通类,本科批,物理类,2,-,5300,,首选物理，再选不限
31,95935,湖北,2023,工科试验班类,本科(普通) (1),,,普通类,本科批,物理类,2,-,5000,,首选物理，再选不限
31,176268,湖北,2023,天文学,本科(普通) (1),理学 (9),天文学类 (54),普通类,本科批,物理类,2,-,5000,,首选物理，再选不限
31,1497735,湖北,2023,心理学类,本科(普通) (1),理学 (9),心理学类 (61),普通类,本科批,物理类,2,-,5000,,首选物理，再选不限
31,2028855,湖北,2023,经济学类,本科(普通) (1),经济学 (4),经济学类 (35),普通类,本科批,物理类,2,-,5000,,首选物理，再选不限
31,2028858,湖北,2023,物理学类,本科(普通) (1),理学 (9),物理学类 (52),普通类,本科批,物理类,2,-,5000,,首选物理，再选不限
31,2042590,湖北,2023,地球物理学类,本科(普通) (1),理学 (9),地球物理学类 (58),普通类,本科批,物理类,2,-,5000,,首选物理，再选不限
31,90,湖北,2023,文物保护技术,本科(普通) (1),历史学 (8),历史学类 (50),普通类,本科批,物理类,1,-,5000,,首选物理，再选不限
31,95871,湖北,2023,新闻传播学类,本科(普通) (1),文学 (7),新闻传播学类 (49),普通类,本科批,物理类,1,-,5000,,首选物理，再选不限
31,1497368,湖北,2023,公共管理类,本科(普通) (1),管理学 (13),公共管理类 (115),普通类,本科批,物理类,1,-,5000,,首选物理，再选不限
31,1497369,湖北,2023,中国语言文学类,本科(普通) (1),文学 (7),中国语言文学类 (47),普通类,本科批,物理类,1,-,5000,,首选物理，再选不限
31,2028854,湖北,2023,哲学类,本科(普通) (1),哲学 (3),哲学类 (34),普通类,本科批,物理类,1,-,5000,,首选物理，再选不限
31,2028856,湖北,2023,工商管理类,本科(普通) (1),管理学 (13),工商管理类 (113),普通类,本科批,物理类,1,-,5000,,首选物理，再选不限
31,2028857,湖北,2023,数学类,本科(普通) (1),理学 (9),数学类 (51),普通类,本科批,物理类,1,-,5000,,首选物理，再选不限
31,2028861,湖北,2023,理科试验班类,本科(普通) (1),,,普通类,本科批,物理类,1,-,5300,,首选物理，再选不限
31,76,湖北,2023,法学,本科(普通) (1),法学 (5),法学类 (39),普通类,本科批,物理类,2,-,5000,,首选物理，再选不限
31,111,湖北,2023,城乡规划,本科(普通) (1),工学 (10),建筑类 (90),普通类,本科批,物理类,2,-,5000,,首选物理，再选不限
31,116,湖北,2023,信息管理与信息系统,本科(普通) (1),管理学 (13),管理科学与工程类 (112),普通类,本科批,物理类,2,-,5000,,首选物理，再选不限
31,95925,湖北,2023,计算机类,本科(普通) (1),工学 (10),计算机类 (71),普通类,本科批,物理类,2,-,5300,,首选物理，再选不限
31,95929,湖北,2023,电子信息类,本科(普通) (1),工学 (10),电子信息类 (69),普通类,本科批,物理类,2,-,5300,,首选物理，再选不限
31,95935,湖北,2023,工科试验班类,本科(普通) (1),,,普通类,本科批,物理类,2,-,5000,,首选物理，再选不限
31,176268,湖北,2023,天文学,本科(普通) (1),理学 (9),天文学类 (54),普通类,本科批,物理类,2,-,5000,,首选物理，再选不限
31,1497735,湖北,2023,心理学类,本科(普通) (1),理学 (9),心理学类 (61),普通类,本科批,物理类,2,-,5000,,首选物理，再选不限
31,2028855,湖北,2023,经济学类,本科(普通) (1),经济学 (4),经济学类 (35),普通类,本科批,物理类,2,-,5000,,首选物理，再选不限
31,2028858,湖北,2023,物理学类,本科(普通) (1),理学 (9),物理学类 (52),普通类,本科批,物理类,2,-,5000,,首选物理，再选不限
31,2042590,湖北,2023,地球物理学类,本科(普通) (1),理学 (9),地球物理学类 (58),普通类,本科批,物理类,2,-,5000,,首选物理，再选不限
31,90,湖北,2023,文物保护技术,本科(普通) (1),历史学 (8),历史学类 (50),普通类,本科批,物理类,1,-,5000,,首选物理，再选不限
31,95871,湖北,2023,新闻传播学类,本科(普通) (1),文学 (7),新闻传播学类 (49),普通类,本科批,物理类,1,-,5000,,首选物理，再选不限
31,1497368,湖北,2023,公共管理类,本科(普通) (1),管理学 (13),公共管理类 (115),普通类,本科批,物理类,1,-,5000,,首选物理，再选不限
31,1497369,湖北,2023,中国语言文学类,本科(普通) (1),文学 (7),中国语言文学类 (47),普通类,本科批,物理类,1,-,5000,,首选物理，再选不限
31,2028854,湖北,2023,哲学类,本科(普通) (1),哲学 (3),哲学类 (34),普通类,本科批,物理类,1,-,5000,,首选物理，再选不限
31,2028856,湖北,2023,工商管理类,本科(普通) (1),管理学 (13),工商管理类 (113),普通类,本科批,物理类,1,-,5000,,首选物理，再选不限
31,2028857,湖北,2023,数学类,本科(普通) (1),理学 (9),数学类 (51),普通类,本科批,物理类,1,-,5000,,首选物理，再选不限
31,2028861,湖北,2023,理科试验班类,本科(普通) (1),,,普通类,本科批,物理类,1,-,5300,,首选物理，再选不限
31,132,湖北,2023,阿拉伯语,本科(普通) (1),文学 (7),外国语言文学类 (48),普通类,本科提前批,历史类,1,4,5000,（需口试；外语语种：英语）,首选历史，再选不限
31,145,湖北,2023,德语,本科(普通) (1),文学 (7),外国语言文学类 (48),普通类,本科提前批,历史类,1,4,5000,（需口试；外语语种：英语）,首选历史，再选不限
31,154,湖北,2023,朝鲜语,本科(普通) (1),文学 (7),外国语言文学类 (48),普通类,本科提前批,历史类,1,4,5000,（需口试；外语语种：英语）,首选历史，再选不限
31,132,湖北,2023,阿拉伯语,本科(普通) (1),文学 (7),外国语言文学类 (48),普通类,本科提前批,历史类,1,4,5000,（需口试；外语语种：英语）,首选历史，再选不限
31,145,湖北,2023,德语,本科(普通) (1),文学 (7),外国语言文学类 (48),普通类,本科提前批,历史类,1,4,5000,（需口试；外语语种：英语）,首选历史，再选不限
31,154,湖北,2023,朝鲜语,本科(普通) (1),文学 (7),外国语言文学类 (48),普通类,本科提前批,历史类,1,4,5000,（需口试；外语语种：英语）,首选历史，再选不限
31,76,湖南,2023,法学,本科(普通) (1),法学 (5),法学类 (39),普通类,本科批,历史类,3,四年,5000,,首选历史，再选不限
31,88,湖南,2023,考古学,本科(普通) (1),历史学 (8),历史学类 (50),普通类,本科批,历史类,2,四年,5000,,首选历史，再选不限
31,111,湖南,2023,城乡规划,本科(普通) (1),工学 (10),建筑类 (90),普通类,本科批,历史类,2,四年,5000,,首选历史，再选不限
31,116,湖南,2023,信息管理与信息系统,本科(普通) (1),管理学 (13),管理科学与工程类 (112),普通类,本科批,历史类,2,四年,5000,,首选历史，再选不限
31,2077707,湖南,2023,人文科学试验班,本科(普通) (1),,,普通类,本科批,历史类,2,四年,5000,,首选历史，再选不限
31,2077710,湖南,2023,社会学类,本科(普通) (1),法学 (5),社会学类 (41),普通类,本科批,历史类,2,四年,5000,,首选历史，再选不限
31,2077711,湖南,2023,中国语言文学类,本科(普通) (1),文学 (7),中国语言文学类 (47),普通类,本科批,历史类,2,四年,5000,,首选历史，再选不限
31,2077712,湖南,2023,新闻传播学类,本科(普通) (1),文学 (7),新闻传播学类 (49),普通类,本科批,历史类,2,四年,5000,,首选历史，再选不限
31,2077715,湖南,2023,公共管理类,本科(普通) (1),管理学 (13),公共管理类 (115),普通类,本科批,历史类,2,四年,5000,,首选历史，再选不限
31,2077716,湖南,2023,英语,本科(普通) (1),文学 (7),外国语言文学类 (48),普通类,本科批,历史类,2,四年,5000,,首选历史，再选不限
31,2077708,湖南,2023,哲学类,本科(普通) (1),哲学 (3),哲学类 (34),普通类,本科批,历史类,1,四年,5000,,首选历史，再选不限
31,2077709,湖南,2023,经济学类,本科(普通) (1),经济学 (4),经济学类 (35),普通类,本科批,历史类,1,四年,5000,,首选历史，再选不限
31,2077713,湖南,2023,历史学类,本科(普通) (1),历史学 (8),历史学类 (50),普通类,本科批,历史类,1,四年,5000,,首选历史，再选不限
31,2077714,湖南,2023,工商管理类,本科(普通) (1),管理学 (13),工商管理类 (113),普通类,本科批,历史类,1,四年,5000,,首选历史，再选不限
31,2077717,湖南,2023,文科试验班类,本科(普通) (1),,,普通类,本科批,历史类,1,四年,5300,,首选历史，再选不限
31,76,湖南,2023,法学,本科(普通) (1),法学 (5),法学类 (39),普通类,本科批,历史类,3,四年,5000,,首选历史，再选不限
31,88,湖南,2023,考古学,本科(普通) (1),历史学 (8),历史学类 (50),普通类,本科批,历史类,2,四年,5000,,首选历史，再选不限
31,111,湖南,2023,城乡规划,本科(普通) (1),工学 (10),建筑类 (90),普通类,本科批,历史类,2,四年,5000,,首选历史，再选不限
31,116,湖南,2023,信息管理与信息系统,本科(普通) (1),管理学 (13),管理科学与工程类 (112),普通类,本科批,历史类,2,四年,5000,,首选历史，再选不限
31,2077707,湖南,2023,人文科学试验班,本科(普通) (1),,,普通类,本科批,历史类,2,四年,5000,,首选历史，再选不限
31,2077710,湖南,2023,社会学类,本科(普通) (1),法学 (5),社会学类 (41),普通类,本科批,历史类,2,四年,5000,,首选历史，再选不限
31,2077711,湖南,2023,中国语言文学类,本科(普通) (1),文学 (7),中国语言文学类 (47),普通类,本科批,历史类,2,四年,5000,,首选历史，再选不限
31,2077712,湖南,2023,新闻传播学类,本科(普通) (1),文学 (7),新闻传播学类 (49),普通类,本科批,历史类,2,四年,5000,,首选历史，再选不限
31,2077715,湖南,2023,公共管理类,本科(普通) (1),管理学 (13),公共管理类 (115),普通类,本科批,历史类,2,四年,5000,,首选历史，再选不限
31,2077716,湖南,2023,英语,本科(普通) (1),文学 (7),外国语言文学类 (48),普通类,本科批,历史类,2,四年,5000,,首选历史，再选不限
31,2077708,湖南,2023,哲学类,本科(普通) (1),哲学 (3),哲学类 (34),普通类,本科批,历史类,1,四年,5000,,首选历史，再选不限
31,2077709,湖南,2023,经济学类,本科(普通) (1),经济学 (4),经济学类 (35),普通类,本科批,历史类,1,四年,5000,,首选历史，再选不限
31,2077713,湖南,2023,历史学类,本科(普通) (1),历史学 (8),历史学类 (50),普通类,本科批,历史类,1,四年,5000,,首选历史，再选不限
31,2077714,湖南,2023,工商管理类,本科(普通) (1),管理学 (13),工商管理类 (113),普通类,本科批,历史类,1,四年,5000,,首选历史，再选不限
31,2077717,湖南,2023,文科试验班类,本科(普通) (1),,,普通类,本科批,历史类,1,四年,5300,,首选历史，再选不限
31,76,湖南,2023,法学,本科(普通) (1),法学 (5),法学类 (39),普通类,本科批,物理类,2,四年,5000,,首选物理，再选不限
31,111,湖南,2023,城乡规划,本科(普通) (1),工学 (10),建筑类 (90),普通类,本科批,物理类,2,四年,5000,,首选物理，再选不限
31,2079671,湖南,2023,工科试验班类,本科(普通) (1),,,普通类,本科批,物理类,2,四年,5000,,首选物理，再选不限
31,2079674,湖南,2023,地球物理学类,本科(普通) (1),理学 (9),地球物理学类 (58),普通类,本科批,物理类,2,四年,5000,,首选物理，再选不限
31,2079675,湖南,2023,心理学类,本科(普通) (1),理学 (9),心理学类 (61),普通类,本科批,物理类,2,四年,5000,,首选物理，再选不限
31,2079677,湖南,2023,电子信息类,本科(普通) (1),工学 (10),电子信息类 (69),普通类,本科批,物理类,2,四年,5300,,首选物理，再选不限
31,90,湖南,2023,文物保护技术,本科(普通) (1),历史学 (8),历史学类 (50),普通类,本科批,物理类,1,四年,5000,,首选物理，再选不限
31,116,湖南,2023,信息管理与信息系统,本科(普通) (1),管理学 (13),管理科学与工程类 (112),普通类,本科批,物理类,1,四年,5000,,首选物理，再选不限
31,176268,湖南,2023,天文学,本科(普通) (1),理学 (9),天文学类 (54),普通类,本科批,物理类,1,四年,5000,,首选物理，再选不限
31,2077707,湖南,2023,人文科学试验班,本科(普通) (1),,,普通类,本科批,物理类,1,四年,5000,,首选物理，再选不限
31,2077708,湖南,2023,哲学类,本科(普通) (1),哲学 (3),哲学类 (34),普通类,本科批,物理类,1,四年,5000,,首选物理，再选不限
31,2077709,湖南,2023,经济学类,本科(普通) (1),经济学 (4),经济学类 (35),普通类,本科批,物理类,1,四年,5000,,首选物理，再选不限
31,2077711,湖南,2023,中国语言文学类,本科(普通) (1),文学 (7),中国语言文学类 (47),普通类,本科批,物理类,1,四年,5000,,首选物理，再选不限
31,2077712,湖南,2023,新闻传播学类,本科(普通) (1),文学 (7),新闻传播学类 (49),普通类,本科批,物理类,1,四年,5000,,首选物理，再选不限
31,2077714,湖南,2023,工商管理类,本科(普通) (1),管理学 (13),工商管理类 (113),普通类,本科批,物理类,1,四年,5000,,首选物理，再选不限
31,2077715,湖南,2023,公共管理类,本科(普通) (1),管理学 (13),公共管理类 (115),普通类,本科批,物理类,1,四年,5000,,首选物理，再选不限
31,2079672,湖南,2023,数学类,本科(普通) (1),理学 (9),数学类 (51),普通类,本科批,物理类,1,四年,5000,,首选物理，再选不限
31,2079673,湖南,2023,物理学类,本科(普通) (1),理学 (9),物理学类 (52),普通类,本科批,物理类,1,四年,5000,,首选物理，再选不限
31,2079676,湖南,2023,理科试验班类,本科(普通) (1),,,普通类,本科批,物理类,1,四年,5300,,首选物理，再选不限
31,2079678,湖南,2023,计算机类,本科(普通) (1),工学 (10),计算机类 (71),普通类,本科批,物理类,1,四年,5300,,首选物理，再选不限
31,76,湖南,2023,法学,本科(普通) (1),法学 (5),法学类 (39),普通类,本科批,物理类,2,四年,5000,,首选物理，再选不限
31,111,湖南,2023,城乡规划,本科(普通) (1),工学 (10),建筑类 (90),普通类,本科批,物理类,2,四年,5000,,首选物理，再选不限
31,2079671,湖南,2023,工科试验班类,本科(普通) (1),,,普通类,本科批,物理类,2,四年,5000,,首选物理，再选不限
31,2079674,湖南,2023,地球物理学类,本科(普通) (1),理学 (9),地球物理学类 (58),普通类,本科批,物理类,2,四年,5000,,首选物理，再选不限
31,2079675,湖南,2023,心理学类,本科(普通) (1),理学 (9),心理学类 (61),普通类,本科批,物理类,2,四年,5000,,首选物理，再选不限
31,2079677,湖南,2023,电子信息类,本科(普通) (1),工学 (10),电子信息类 (69),普通类,本科批,物理类,2,四年,5300,,首选物理，再选不限
31,90,湖南,2023,文物保护技术,本科(普通) (1),历史学 (8),历史学类 (50),普通类,本科批,物理类,1,四年,5000,,首选物理，再选不限
31,116,湖南,2023,信息管理与信息系统,本科(普通) (1),管理学 (13),管理科学与工程类 (112),普通类,本科批,物理类,1,四年,5000,,首选物理，再选不限
31,176268,湖南,2023,天文学,本科(普通) (1),理学 (9),天文学类 (54),普通类,本科批,物理类,1,四年,5000,,首选物理，再选不限
31,2077707,湖南,2023,人文科学试验班,本科(普通) (1),,,普通类,本科批,物理类,1,四年,5000,,首选物理，再选不限
31,2077708,湖南,2023,哲学类,本科(普通) (1),哲学 (3),哲学类 (34),普通类,本科批,物理类,1,四年,5000,,首选物理，再选不限
31,2077709,湖南,2023,经济学类,本科(普通) (1),经济学 (4),经济学类 (35),普通类,本科批,物理类,1,四年,5000,,首选物理，再选不限
31,2077711,湖南,2023,中国语言文学类,本科(普通) (1),文学 (7),中国语言文学类 (47),普通类,本科批,物理类,1,四年,5000,,首选物理，再选不限
31,2077712,湖南,2023,新闻传播学类,本科(普通) (1),文学 (7),新闻传播学类 (49),普通类,本科批,物理类,1,四年,5000,,首选物理，再选不限
31,2077714,湖南,2023,工商管理类,本科(普通) (1),管理学 (13),工商管理类 (113),普通类,本科批,物理类,1,四年,5000,,首选物理，再选不限
31,2077715,湖南,2023,公共管理类,本科(普通) (1),管理学 (13),公共管理类 (115),普通类,本科批,物理类,1,四年,5000,,首选物理，再选不限
31,2079672,湖南,2023,数学类,本科(普通) (1),理学 (9),数学类 (51),普通类,本科批,物理类,1,四年,5000,,首选物理，再选不限
31,2079673,湖南,2023,物理学类,本科(普通) (1),理学 (9),物理学类 (52),普通类,本科批,物理类,1,四年,5000,,首选物理，再选不限
31,2079676,湖南,2023,理科试验班类,本科(普通) (1),,,普通类,本科批,物理类,1,四年,5300,,首选物理，再选不限
31,2079678,湖南,2023,计算机类,本科(普通) (1),工学 (10),计算机类 (71),普通类,本科批,物理类,1,四年,5300,,首选物理，再选不限
31,129,湖南,2023,俄语,本科(普通) (1),文学 (7),外国语言文学类 (48),普通类,本科提前批,历史类,1,4,5000,（平行志愿）（非军事院校-其他院校）（语种为英语考生报考，需外语口试合格）,首选历史，再选不限
31,129,湖南,2023,俄语,本科(普通) (1),文学 (7),外国语言文学类 (48),普通类,本科提前批,历史类,1,4,5000,（平行志愿）（非军事院校-其他院校）（语种为英语考生报考，需外语口试合格）,首选历史，再选不限
31,154,湖南,2023,朝鲜语,本科(普通) (1),文学 (7),外国语言文学类 (48),普通类,本科提前批,历史类,1,4,5000,（平行志愿）（非军事院校-其他院校）（语种为英语考生报考，需外语口试合格）,首选历史，再选不限
31,154,湖南,2023,朝鲜语,本科(普通) (1),文学 (7),外国语言文学类 (48),普通类,本科提前批,历史类,1,4,5000,（平行志愿）（非军事院校-其他院校）（语种为英语考生报考，需外语口试合格）,首选历史，再选不限
31,146,湖南,2023,法语,本科(普通) (1),文学 (7),外国语言文学类 (48),普通类,本科提前批,物理类,1,4,5000,（平行志愿）（非军事院校-省内公费师范生）（语种为英语考生报考，需外语口试合格）,首选物理，再选不限
31,146,湖南,2023,法语,本科(普通) (1),文学 (7),外国语言文学类 (48),普通类,本科提前批,物理类,1,4,5000,（平行志愿）（非军事院校-省内公费师范生）（语种为英语考生报考，需外语口试合格）,首选物理，再选不限
31,149,湖南,2023,西班牙语,本科(普通) (1),文学 (7),外国语言文学类 (48),普通类,本科提前批,物理类,1,4,5000,（平行志愿）（非军事院校-省内公费师范生）（语种为英语考生报考，需外语口试合格）,首选物理，再选不限
31,149,湖南,2023,西班牙语,本科(普通) (1),文学 (7),外国语言文学类 (48),普通类,本科提前批,物理类,1,4,5000,（平行志愿）（非军事院校-省内公费师范生）（语种为英语考生报考，需外语口试合格）,首选物理，再选不限
31,129,广东,2023,俄语,本科(普通) (1),文学 (7),外国语言文学类 (48),普通类,本科提前批,历史类,1,四年,5000,,首选历史，再选不限
31,131,广东,2023,越南语,本科(普通) (1),文学 (7),外国语言文学类 (48),普通类,本科提前批,历史类,1,四年,5000,,首选历史，再选不限
31,132,广东,2023,阿拉伯语,本科(普通) (1),文学 (7),外国语言文学类 (48),普通类,本科提前批,历史类,1,四年,5000,,首选历史，再选不限
31,145,广东,2023,德语,本科(普通) (1),文学 (7),外国语言文学类 (48),普通类,本科提前批,历史类,1,四年,5000,,首选历史，再选不限
31,147,广东,2023,日语,本科(普通) (1),文学 (7),外国语言文学类 (48),普通类,本科提前批,历史类,1,四年,5000,,首选历史，再选不限
31,149,广东,2023,西班牙语,本科(普通) (1),文学 (7),外国语言文学类 (48),普通类,本科提前批,历史类,1,四年,5000,,首选历史，再选不限
31,154,广东,2023,朝鲜语,本科(普通) (1),文学 (7),外国语言文学类 (48),普通类,本科提前批,历史类,1,四年,5000,,首选历史，再选不限
31,158,广东,2023,印地语,本科(普通) (1),文学 (7),外国语言文学类 (48),普通类,本科提前批,历史类,1,四年,5000,,首选历史，再选不限
31,129,广东,2023,俄语,本科(普通) (1),文学 (7),外国语言文学类 (48),普通类,本科提前批,历史类,1,四年,5000,,首选历史，再选不限
31,131,广东,2023,越南语,本科(普通) (1),文学 (7),外国语言文学类 (48),普通类,本科提前批,历史类,1,四年,5000,,首选历史，再选不限
31,132,广东,2023,阿拉伯语,本科(普通) (1),文学 (7),外国语言文学类 (48),普通类,本科提前批,历史类,1,四年,5000,,首选历史，再选不限
31,145,广东,2023,德语,本科(普通) (1),文学 (7),外国语言文学类 (48),普通类,本科提前批,历史类,1,四年,5000,,首选历史，再选不限
31,147,广东,2023,日语,本科(普通) (1),文学 (7),外国语言文学类 (48),普通类,本科提前批,历史类,1,四年,5000,,首选历史，再选不限
31,149,广东,2023,西班牙语,本科(普通) (1),文学 (7),外国语言文学类 (48),普通类,本科提前批,历史类,1,四年,5000,,首选历史，再选不限
31,154,广东,2023,朝鲜语,本科(普通) (1),文学 (7),外国语言文学类 (48),普通类,本科提前批,历史类,1,四年,5000,,首选历史，再选不限
31,158,广东,2023,印地语,本科(普通) (1),文学 (7),外国语言文学类 (48),普通类,本科提前批,历史类,1,四年,5000,,首选历史，再选不限
31,132,广东,2023,阿拉伯语,本科(普通) (1),文学 (7),外国语言文学类 (48),普通类,本科提前批,物理类,1,四年,5000,,首选物理，再选不限
