prov_score_id,school_id,school,province_id,province,year,type,min_score
prov_score_96_36_2023_1,96,广西大学,36,江西,2023,理科,574
prov_score_96_36_2022_2,96,广西大学,36,江西,2022,文科,561
prov_score_96_36_2022_1,96,广西大学,36,江西,2022,理科,558
prov_score_96_37_2024_3,96,广西大学,37,山东,2024,综合,546
prov_score_96_37_2023_3,96,广西大学,37,山东,2023,综合,564
prov_score_96_37_2022_3,96,广西大学,37,山东,2022,综合,559
prov_score_96_41_2024_1,96,广西大学,41,河南,2024,理科,589
prov_score_96_41_2024_2,96,广西大学,41,河南,2024,文科,564
prov_score_96_41_2023_2,96,广西大学,41,河南,2023,文科,597
prov_score_96_41_2023_1,96,广西大学,41,河南,2023,理科,576
prov_score_96_41_2022_2,96,广西大学,41,河南,2022,文科,571
prov_score_96_41_2022_1,96,广西大学,41,河南,2022,理科,516
prov_score_96_42_2024_2073,96,广西大学,42,湖北,2024,物理类,589
prov_score_96_42_2024_2074,96,广西大学,42,湖北,2024,历史类,576
prov_score_96_42_2023_2073,96,广西大学,42,湖北,2023,物理类,593
prov_score_96_42_2023_2074,96,广西大学,42,湖北,2023,历史类,575
prov_score_96_42_2022_2074,96,广西大学,42,湖北,2022,历史类,569
prov_score_96_42_2022_2073,96,广西大学,42,湖北,2022,物理类,561
prov_score_96_43_2024_2074,96,广西大学,43,湖南,2024,历史类,575
prov_score_96_43_2024_2073,96,广西大学,43,湖南,2024,物理类,572
prov_score_96_43_2023_2073,96,广西大学,43,湖南,2023,物理类,577
prov_score_96_43_2023_2074,96,广西大学,43,湖南,2023,历史类,568
prov_score_96_43_2022_2073,96,广西大学,43,湖南,2022,物理类,565
prov_score_96_43_2022_2074,96,广西大学,43,湖南,2022,历史类,564
prov_score_96_44_2024_2073,96,广西大学,44,广东,2024,物理类,572
prov_score_96_44_2023_2073,96,广西大学,44,广东,2023,物理类,581
prov_score_96_44_2022_2073,96,广西大学,44,广东,2022,物理类,581
prov_score_96_45_2024_2074,96,广西大学,45,广西,2024,历史类,576
prov_score_96_45_2024_2073,96,广西大学,45,广西,2024,物理类,558
prov_score_96_45_2023_2,96,广西大学,45,广西,2023,文科,575
prov_score_96_45_2023_1,96,广西大学,45,广西,2023,理科,528
prov_score_96_45_2022_2,96,广西大学,45,广西,2022,文科,583
prov_score_96_45_2022_1,96,广西大学,45,广西,2022,理科,531
prov_score_96_46_2024_3,96,广西大学,46,海南,2024,综合,614
prov_score_96_46_2023_3,96,广西大学,46,海南,2023,综合,637
prov_score_96_46_2022_3,96,广西大学,46,海南,2022,综合,629
prov_score_96_50_2024_2074,96,广西大学,50,重庆,2024,历史类,573
prov_score_96_50_2024_2073,96,广西大学,50,重庆,2024,物理类,559
prov_score_96_50_2023_2074,96,广西大学,50,重庆,2023,历史类,553
prov_score_96_50_2023_2073,96,广西大学,50,重庆,2023,物理类,532
prov_score_96_50_2022_2074,96,广西大学,50,重庆,2022,历史类,556
prov_score_96_50_2022_2073,96,广西大学,50,重庆,2022,物理类,549
prov_score_96_51_2024_1,96,广西大学,51,四川,2024,理科,588
prov_score_96_51_2024_2,96,广西大学,51,四川,2024,文科,570
prov_score_96_51_2023_1,96,广西大学,51,四川,2023,理科,587
prov_score_96_51_2023_2,96,广西大学,51,四川,2023,文科,571
prov_score_96_51_2022_1,96,广西大学,51,四川,2022,理科,584
prov_score_96_51_2022_2,96,广西大学,51,四川,2022,文科,575
prov_score_96_52_2024_2074,96,广西大学,52,贵州,2024,历史类,576
prov_score_96_52_2024_2073,96,广西大学,52,贵州,2024,物理类,529
prov_score_96_52_2023_2,96,广西大学,52,贵州,2023,文科,557
prov_score_96_52_2023_1,96,广西大学,52,贵州,2023,理科,519
prov_score_96_52_2022_2,96,广西大学,52,贵州,2022,文科,554
prov_score_96_52_2022_1,96,广西大学,52,贵州,2022,理科,519
prov_score_96_53_2024_2,96,广西大学,53,云南,2024,文科,585
prov_score_96_53_2024_1,96,广西大学,53,云南,2024,理科,536
prov_score_96_53_2023_1,96,广西大学,53,云南,2023,理科,555
prov_score_96_53_2023_2,96,广西大学,53,云南,2023,文科,548
prov_score_96_53_2022_2,96,广西大学,53,云南,2022,文科,615
prov_score_96_53_2022_1,96,广西大学,53,云南,2022,理科,562
prov_score_96_61_2024_2,96,广西大学,61,陕西,2024,文科,533
prov_score_96_61_2024_1,96,广西大学,61,陕西,2024,理科,510
prov_score_96_61_2023_2,96,广西大学,61,陕西,2023,文科,534
prov_score_96_61_2023_1,96,广西大学,61,陕西,2023,理科,444
prov_score_96_61_2022_2,96,广西大学,61,陕西,2022,文科,525
prov_score_96_61_2022_1,96,广西大学,61,陕西,2022,理科,509
prov_score_96_62_2024_2073,96,广西大学,62,甘肃,2024,物理类,573
prov_score_96_62_2023_1,96,广西大学,62,甘肃,2023,理科,502
prov_score_96_62_2022_1,96,广西大学,62,甘肃,2022,理科,504
prov_score_96_63_2024_1,96,广西大学,63,青海,2024,理科,455
prov_score_96_63_2023_1,96,广西大学,63,青海,2023,理科,414
prov_score_96_63_2022_1,96,广西大学,63,青海,2022,理科,436
prov_score_96_64_2024_1,96,广西大学,64,宁夏,2024,理科,482
prov_score_96_64_2023_1,96,广西大学,64,宁夏,2023,理科,424
prov_score_96_64_2022_1,96,广西大学,64,宁夏,2022,理科,418
prov_score_96_65_2024_1,96,广西大学,65,新疆,2024,理科,440
prov_score_96_65_2023_1,96,广西大学,65,新疆,2023,理科,453
prov_score_96_65_2022_1,96,广西大学,65,新疆,2022,理科,464
prov_score_96_22_2024_2073,96,广西大学,22,吉林,2024,物理类,538
prov_score_96_22_2023_1,96,广西大学,22,吉林,2023,理科,463
prov_score_96_22_2022_1,96,广西大学,22,吉林,2022,理科,519
prov_score_96_31_2024_3,96,广西大学,31,上海,2024,综合,495
prov_score_96_31_2023_3,96,广西大学,31,上海,2023,综合,501
prov_score_96_31_2022_3,96,广西大学,31,上海,2022,综合,496
prov_score_96_15_2023_1,96,广西大学,15,内蒙古,2023,理科,489
prov_score_96_15_2022_1,96,广西大学,15,内蒙古,2022,理科,489
prov_score_95_11_2024_3,95,天津美术学院,11,北京,2024,综合,514
prov_score_95_12_2024_3,95,天津美术学院,12,天津,2024,综合,533
prov_score_95_12_2023_3,95,天津美术学院,12,天津,2023,综合,556
prov_score_95_12_2022_3,95,天津美术学院,12,天津,2022,综合,574
prov_score_95_13_2024_2073,95,天津美术学院,13,河北,2024,物理类,547
prov_score_95_13_2024_2074,95,天津美术学院,13,河北,2024,历史类,506
prov_score_95_13_2023_2074,95,天津美术学院,13,河北,2023,历史类,563
prov_score_95_13_2023_2073,95,天津美术学院,13,河北,2023,物理类,552
prov_score_95_13_2022_2074,95,天津美术学院,13,河北,2022,历史类,566
prov_score_95_13_2022_2073,95,天津美术学院,13,河北,2022,物理类,565
prov_score_95_14_2024_2,95,天津美术学院,14,山西,2024,文科,527
prov_score_95_14_2023_2,95,天津美术学院,14,山西,2023,文科,509
prov_score_95_14_2022_2,95,天津美术学院,14,山西,2022,文科,521
prov_score_95_31_2024_3,95,天津美术学院,31,上海,2024,综合,460
prov_score_95_33_2024_3,95,天津美术学院,33,浙江,2024,综合,586
prov_score_95_33_2023_3,95,天津美术学院,33,浙江,2023,综合,594
prov_score_95_33_2022_3,95,天津美术学院,33,浙江,2022,综合,595
prov_score_95_34_2024_2073,95,天津美术学院,34,安徽,2024,物理类,514
prov_score_95_34_2023_1,95,天津美术学院,34,安徽,2023,理科,443
prov_score_95_34_2022_1,95,天津美术学院,34,安徽,2022,理科,488
prov_score_95_35_2024_2074,95,天津美术学院,35,福建,2024,历史类,487
prov_score_95_36_2024_2074,95,天津美术学院,36,江西,2024,历史类,534
prov_score_95_37_2024_3,95,天津美术学院,37,山东,2024,综合,527
prov_score_95_37_2023_3,95,天津美术学院,37,山东,2023,综合,536
prov_score_95_37_2022_3,95,天津美术学院,37,山东,2022,综合,523
prov_score_95_41_2024_2,95,天津美术学院,41,河南,2024,文科,546
prov_score_95_41_2024_1,95,天津美术学院,41,河南,2024,理科,541
prov_score_95_41_2023_1,95,天津美术学院,41,河南,2023,理科,541
prov_score_95_41_2022_1,95,天津美术学院,41,河南,2022,理科,539
prov_score_95_42_2024_2074,95,天津美术学院,42,湖北,2024,历史类,470
prov_score_95_44_2024_2074,95,天津美术学院,44,广东,2024,历史类,506
prov_score_95_50_2024_2074,95,天津美术学院,50,重庆,2024,历史类,489
prov_score_95_51_2024_2,95,天津美术学院,51,四川,2024,文科,529
prov_score_95_52_2024_2074,95,天津美术学院,52,贵州,2024,历史类,477
prov_score_95_53_2024_2,95,天津美术学院,53,云南,2024,文科,570
prov_score_93_11_2024_3,93,天津农学院,11,北京,2024,综合,490
prov_score_93_11_2023_3,93,天津农学院,11,北京,2023,综合,502
prov_score_93_11_2022_3,93,天津农学院,11,北京,2022,综合,474
prov_score_93_12_2024_3,93,天津农学院,12,天津,2024,综合,524
prov_score_93_12_2023_3,93,天津农学院,12,天津,2023,综合,521
prov_score_93_12_2022_3,93,天津农学院,12,天津,2022,综合,524
prov_score_93_13_2024_2074,93,天津农学院,13,河北,2024,历史类,538
prov_score_93_13_2024_2073,93,天津农学院,13,河北,2024,物理类,507
prov_score_93_13_2023_2074,93,天津农学院,13,河北,2023,历史类,510
prov_score_93_13_2023_2073,93,天津农学院,13,河北,2023,物理类,498
prov_score_93_13_2022_2074,93,天津农学院,13,河北,2022,历史类,530
prov_score_93_13_2022_2073,93,天津农学院,13,河北,2022,物理类,491
prov_score_93_14_2024_2,93,天津农学院,14,山西,2024,文科,493
prov_score_93_14_2024_1,93,天津农学院,14,山西,2024,理科,444
prov_score_93_14_2023_1,93,天津农学院,14,山西,2023,理科,459
prov_score_93_14_2023_2,93,天津农学院,14,山西,2023,文科,458
prov_score_93_14_2022_2,93,天津农学院,14,山西,2022,文科,491
prov_score_93_14_2022_1,93,天津农学院,14,山西,2022,理科,451
prov_score_93_15_2024_1,93,天津农学院,15,内蒙古,2024,理科,421
prov_score_93_15_2024_2,93,天津农学院,15,内蒙古,2024,文科,420
prov_score_93_15_2023_2,93,天津农学院,15,内蒙古,2023,文科,429
prov_score_93_15_2023_1,93,天津农学院,15,内蒙古,2023,理科,370
prov_score_93_15_2022_2,93,天津农学院,15,内蒙古,2022,文科,409
prov_score_93_15_2022_1,93,天津农学院,15,内蒙古,2022,理科,366
prov_score_93_21_2024_2074,93,天津农学院,21,辽宁,2024,历史类,506
prov_score_93_21_2024_2073,93,天津农学院,21,辽宁,2024,物理类,465
prov_score_93_21_2023_2074,93,天津农学院,21,辽宁,2023,历史类,493
prov_score_93_21_2023_2073,93,天津农学院,21,辽宁,2023,物理类,449
prov_score_93_21_2022_2074,93,天津农学院,21,辽宁,2022,历史类,510
prov_score_93_21_2022_2073,93,天津农学院,21,辽宁,2022,物理类,452
prov_score_93_23_2024_2073,93,天津农学院,23,黑龙江,2024,物理类,469
prov_score_93_23_2023_1,93,天津农学院,23,黑龙江,2023,理科,379
prov_score_93_23_2022_1,93,天津农学院,23,黑龙江,2022,理科,397
prov_score_93_32_2024_2073,93,天津农学院,32,江苏,2024,物理类,517
prov_score_93_32_2024_2074,93,天津农学院,32,江苏,2024,历史类,515
prov_score_93_32_2023_2073,93,天津农学院,32,江苏,2023,物理类,510
prov_score_93_32_2023_2074,93,天津农学院,32,江苏,2023,历史类,509
prov_score_93_32_2022_2074,93,天津农学院,32,江苏,2022,历史类,503
prov_score_93_32_2022_2073,93,天津农学院,32,江苏,2022,物理类,492
prov_score_93_33_2024_3,93,天津农学院,33,浙江,2024,综合,501
prov_score_93_33_2023_3,93,天津农学院,33,浙江,2023,综合,547
prov_score_93_33_2022_3,93,天津农学院,33,浙江,2022,综合,552
prov_score_93_34_2024_2073,93,天津农学院,34,安徽,2024,物理类,510
prov_score_93_34_2024_2074,93,天津农学院,34,安徽,2024,历史类,504
prov_score_93_34_2023_2,93,天津农学院,34,安徽,2023,文科,483
prov_score_93_34_2023_1,93,天津农学院,34,安徽,2023,理科,467
prov_score_93_34_2022_2,93,天津农学院,34,安徽,2022,文科,507
prov_score_93_34_2022_1,93,天津农学院,34,安徽,2022,理科,481
prov_score_93_35_2024_2073,93,天津农学院,35,福建,2024,物理类,517
prov_score_93_35_2023_2073,93,天津农学院,35,福建,2023,物理类,489
prov_score_93_35_2022_2073,93,天津农学院,35,福建,2022,物理类,484
prov_score_93_36_2024_2073,93,天津农学院,36,江西,2024,物理类,509
prov_score_93_36_2023_1,93,天津农学院,36,江西,2023,理科,491
prov_score_93_36_2022_1,93,天津农学院,36,江西,2022,理科,478
prov_score_93_37_2024_3,93,天津农学院,37,山东,2024,综合,473
prov_score_93_37_2023_3,93,天津农学院,37,山东,2023,综合,498
prov_score_93_37_2022_3,93,天津农学院,37,山东,2022,综合,494
prov_score_93_41_2024_2,93,天津农学院,41,河南,2024,文科,503
prov_score_93_41_2024_1,93,天津农学院,41,河南,2024,理科,490
prov_score_93_41_2023_2,93,天津农学院,41,河南,2023,文科,527
prov_score_93_41_2023_1,93,天津农学院,41,河南,2023,理科,489
prov_score_93_41_2022_2,93,天津农学院,41,河南,2022,文科,511
prov_score_93_41_2022_1,93,天津农学院,41,河南,2022,理科,480
prov_score_93_42_2024_2073,93,天津农学院,42,湖北,2024,物理类,511
prov_score_93_42_2023_2073,93,天津农学院,42,湖北,2023,物理类,499
prov_score_93_42_2022_2073,93,天津农学院,42,湖北,2022,物理类,476
prov_score_93_43_2024_2073,93,天津农学院,43,湖南,2024,物理类,488
prov_score_93_43_2023_2073,93,天津农学院,43,湖南,2023,物理类,474
prov_score_93_43_2022_2073,93,天津农学院,43,湖南,2022,物理类,472
prov_score_93_44_2024_2073,93,天津农学院,44,广东,2024,物理类,507
prov_score_93_44_2023_2073,93,天津农学院,44,广东,2023,物理类,500
prov_score_93_44_2022_2073,93,天津农学院,44,广东,2022,物理类,504
prov_score_93_45_2024_2074,93,天津农学院,45,广西,2024,历史类,455
prov_score_93_45_2024_2073,93,天津农学院,45,广西,2024,物理类,442
prov_score_93_45_2023_2,93,天津农学院,45,广西,2023,文科,438
prov_score_93_45_2023_1,93,天津农学院,45,广西,2023,理科,415
prov_score_93_45_2022_2,93,天津农学院,45,广西,2022,文科,476
prov_score_93_45_2022_1,93,天津农学院,45,广西,2022,理科,407
prov_score_93_46_2024_3,93,天津农学院,46,海南,2024,综合,542
prov_score_93_46_2023_3,93,天津农学院,46,海南,2023,综合,558
prov_score_93_46_2022_3,93,天津农学院,46,海南,2022,综合,550
prov_score_93_50_2024_2073,93,天津农学院,50,重庆,2024,物理类,499
prov_score_93_50_2023_2073,93,天津农学院,50,重庆,2023,物理类,460
prov_score_93_50_2022_2073,93,天津农学院,50,重庆,2022,物理类,467
prov_score_93_51_2024_1,93,天津农学院,51,四川,2024,理科,534
prov_score_93_51_2024_2,93,天津农学院,51,四川,2024,文科,504
prov_score_93_51_2023_1,93,天津农学院,51,四川,2023,理科,518
prov_score_93_51_2023_2,93,天津农学院,51,四川,2023,文科,507
prov_score_93_51_2022_2,93,天津农学院,51,四川,2022,文科,514
prov_score_93_51_2022_1,93,天津农学院,51,四川,2022,理科,502
prov_score_93_52_2024_2074,93,天津农学院,52,贵州,2024,历史类,486
prov_score_93_52_2024_2073,93,天津农学院,52,贵州,2024,物理类,430
prov_score_93_52_2023_2,93,天津农学院,52,贵州,2023,文科,508
prov_score_93_52_2023_1,93,天津农学院,52,贵州,2023,理科,427
prov_score_93_52_2022_2,93,天津农学院,52,贵州,2022,文科,503
prov_score_93_52_2022_1,93,天津农学院,52,贵州,2022,理科,408
prov_score_93_53_2024_2,93,天津农学院,53,云南,2024,文科,524
prov_score_93_53_2024_1,93,天津农学院,53,云南,2024,理科,463
prov_score_93_53_2023_2,93,天津农学院,53,云南,2023,文科,501
prov_score_93_53_2023_1,93,天津农学院,53,云南,2023,理科,448
prov_score_93_53_2022_2,93,天津农学院,53,云南,2022,文科,545
prov_score_93_53_2022_1,93,天津农学院,53,云南,2022,理科,468
prov_score_93_61_2024_1,93,天津农学院,61,陕西,2024,理科,455
prov_score_93_61_2023_1,93,天津农学院,61,陕西,2023,理科,424
prov_score_93_61_2022_1,93,天津农学院,61,陕西,2022,理科,430
prov_score_93_62_2024_2074,93,天津农学院,62,甘肃,2024,历史类,469
prov_score_93_62_2024_2073,93,天津农学院,62,甘肃,2024,物理类,468
prov_score_93_62_2023_2,93,天津农学院,62,甘肃,2023,文科,456
prov_score_93_62_2023_1,93,天津农学院,62,甘肃,2023,理科,401
prov_score_93_62_2022_2,93,天津农学院,62,甘肃,2022,文科,458
prov_score_93_62_2022_1,93,天津农学院,62,甘肃,2022,理科,408
prov_score_93_63_2024_1,93,天津农学院,63,青海,2024,理科,351
prov_score_93_63_2023_1,93,天津农学院,63,青海,2023,理科,335
prov_score_93_63_2022_1,93,天津农学院,63,青海,2022,理科,347
prov_score_93_64_2024_1,93,天津农学院,64,宁夏,2024,理科,412
prov_score_93_64_2023_1,93,天津农学院,64,宁夏,2023,理科,382
prov_score_93_64_2022_1,93,天津农学院,64,宁夏,2022,理科,391
prov_score_93_65_2024_2,93,天津农学院,65,新疆,2024,文科,399
prov_score_93_65_2024_1,93,天津农学院,65,新疆,2024,理科,353
prov_score_93_65_2023_2,93,天津农学院,65,新疆,2023,文科,436
prov_score_93_65_2023_1,93,天津农学院,65,新疆,2023,理科,369
prov_score_93_65_2022_2,93,天津农学院,65,新疆,2022,文科,411
prov_score_93_65_2022_1,93,天津农学院,65,新疆,2022,理科,369
prov_score_93_22_2023_1,93,天津农学院,22,吉林,2023,理科,314
prov_score_93_22_2022_1,93,天津农学院,22,吉林,2022,理科,421
prov_score_92_12_2024_3,92,天津体育学院,12,天津,2024,综合,528
prov_score_92_12_2023_3,92,天津体育学院,12,天津,2023,综合,522
prov_score_92_12_2022_3,92,天津体育学院,12,天津,2022,综合,540
prov_score_92_13_2024_2074,92,天津体育学院,13,河北,2024,历史类,552
prov_score_92_13_2024_2073,92,天津体育学院,13,河北,2024,物理类,523
prov_score_92_13_2023_2074,92,天津体育学院,13,河北,2023,历史类,511
prov_score_92_13_2023_2073,92,天津体育学院,13,河北,2023,物理类,508
prov_score_92_13_2022_2074,92,天津体育学院,13,河北,2022,历史类,519
prov_score_92_13_2022_2073,92,天津体育学院,13,河北,2022,物理类,500
prov_score_92_14_2024_2,92,天津体育学院,14,山西,2024,文科,484
prov_score_92_14_2024_1,92,天津体育学院,14,山西,2024,理科,463
prov_score_92_14_2023_2,92,天津体育学院,14,山西,2023,文科,436
prov_score_92_14_2023_1,92,天津体育学院,14,山西,2023,理科,425
prov_score_92_14_2022_2,92,天津体育学院,14,山西,2022,文科,495
prov_score_92_14_2022_1,92,天津体育学院,14,山西,2022,理科,447
prov_score_92_15_2024_2,92,天津体育学院,15,内蒙古,2024,文科,456
prov_score_92_15_2024_1,92,天津体育学院,15,内蒙古,2024,理科,427
prov_score_92_15_2023_2,92,天津体育学院,15,内蒙古,2023,文科,421
prov_score_92_15_2023_1,92,天津体育学院,15,内蒙古,2023,理科,381
prov_score_92_15_2022_2,92,天津体育学院,15,内蒙古,2022,文科,457
prov_score_92_15_2022_1,92,天津体育学院,15,内蒙古,2022,理科,378
prov_score_92_21_2024_2074,92,天津体育学院,21,辽宁,2024,历史类,504
prov_score_92_21_2024_2073,92,天津体育学院,21,辽宁,2024,物理类,482
prov_score_92_21_2023_2074,92,天津体育学院,21,辽宁,2023,历史类,480
prov_score_92_21_2023_2073,92,天津体育学院,21,辽宁,2023,物理类,454
prov_score_92_21_2022_2074,92,天津体育学院,21,辽宁,2022,历史类,509
prov_score_92_21_2022_2073,92,天津体育学院,21,辽宁,2022,物理类,469
prov_score_92_23_2024_2074,92,天津体育学院,23,黑龙江,2024,历史类,507
prov_score_92_23_2024_2073,92,天津体育学院,23,黑龙江,2024,物理类,461
prov_score_92_23_2023_2,92,天津体育学院,23,黑龙江,2023,文科,420
prov_score_92_23_2023_1,92,天津体育学院,23,黑龙江,2023,理科,369
prov_score_92_23_2022_2,92,天津体育学院,23,黑龙江,2022,文科,450
prov_score_92_23_2022_1,92,天津体育学院,23,黑龙江,2022,理科,403
prov_score_92_32_2024_2074,92,天津体育学院,32,江苏,2024,历史类,512
prov_score_92_32_2024_2073,92,天津体育学院,32,江苏,2024,物理类,511
prov_score_92_32_2023_2074,92,天津体育学院,32,江苏,2023,历史类,508
prov_score_92_32_2023_2073,92,天津体育学院,32,江苏,2023,物理类,495
prov_score_92_32_2022_2074,92,天津体育学院,32,江苏,2022,历史类,502
prov_score_92_32_2022_2073,92,天津体育学院,32,江苏,2022,物理类,485
prov_score_92_33_2024_3,92,天津体育学院,33,浙江,2024,综合,566
prov_score_92_33_2023_3,92,天津体育学院,33,浙江,2023,综合,529
prov_score_92_33_2022_3,92,天津体育学院,33,浙江,2022,综合,557
prov_score_92_35_2024_2073,92,天津体育学院,35,福建,2024,物理类,518
prov_score_92_35_2024_2074,92,天津体育学院,35,福建,2024,历史类,480
prov_score_92_35_2023_2073,92,天津体育学院,35,福建,2023,物理类,488
prov_score_92_35_2023_2074,92,天津体育学院,35,福建,2023,历史类,484
prov_score_92_35_2022_2074,92,天津体育学院,35,福建,2022,历史类,504
prov_score_92_35_2022_2073,92,天津体育学院,35,福建,2022,物理类,482
prov_score_92_36_2024_2074,92,天津体育学院,36,江西,2024,历史类,522
prov_score_92_36_2024_2073,92,天津体育学院,36,江西,2024,物理类,503
prov_score_92_36_2023_2,92,天津体育学院,36,江西,2023,文科,516
prov_score_92_36_2023_1,92,天津体育学院,36,江西,2023,理科,491
prov_score_92_36_2022_2,92,天津体育学院,36,江西,2022,文科,522
prov_score_92_36_2022_1,92,天津体育学院,36,江西,2022,理科,485
prov_score_92_37_2024_3,92,天津体育学院,37,山东,2024,综合,507
prov_score_92_37_2023_3,92,天津体育学院,37,山东,2023,综合,498
prov_score_92_37_2022_3,92,天津体育学院,37,山东,2022,综合,498
prov_score_92_41_2024_2,92,天津体育学院,41,河南,2024,文科,507
prov_score_92_41_2024_1,92,天津体育学院,41,河南,2024,理科,496
prov_score_92_41_2023_2,92,天津体育学院,41,河南,2023,文科,524
prov_score_92_41_2023_1,92,天津体育学院,41,河南,2023,理科,494
prov_score_92_41_2022_2,92,天津体育学院,41,河南,2022,文科,523
prov_score_92_41_2022_1,92,天津体育学院,41,河南,2022,理科,498
prov_score_92_42_2024_2074,92,天津体育学院,42,湖北,2024,历史类,515
prov_score_92_42_2024_2073,92,天津体育学院,42,湖北,2024,物理类,508
prov_score_92_42_2023_2074,92,天津体育学院,42,湖北,2023,历史类,509
prov_score_92_42_2023_2073,92,天津体育学院,42,湖北,2023,物理类,490
prov_score_92_42_2022_2074,92,天津体育学院,42,湖北,2022,历史类,502
prov_score_92_42_2022_2073,92,天津体育学院,42,湖北,2022,物理类,475
prov_score_92_43_2024_2074,92,天津体育学院,43,湖南,2024,历史类,489
prov_score_92_43_2024_2073,92,天津体育学院,43,湖南,2024,物理类,487
prov_score_92_43_2023_2073,92,天津体育学院,43,湖南,2023,物理类,473
prov_score_92_43_2023_2074,92,天津体育学院,43,湖南,2023,历史类,436
prov_score_92_43_2022_2074,92,天津体育学院,43,湖南,2022,历史类,516
prov_score_92_43_2022_2073,92,天津体育学院,43,湖南,2022,物理类,474
prov_score_92_44_2024_2073,92,天津体育学院,44,广东,2024,物理类,502
prov_score_92_44_2024_2074,92,天津体育学院,44,广东,2024,历史类,499
prov_score_92_44_2023_2073,92,天津体育学院,44,广东,2023,物理类,501
prov_score_92_44_2023_2074,92,天津体育学院,44,广东,2023,历史类,498
prov_score_92_44_2022_2073,92,天津体育学院,44,广东,2022,物理类,512
prov_score_92_44_2022_2074,92,天津体育学院,44,广东,2022,历史类,503
prov_score_92_50_2024_2073,92,天津体育学院,50,重庆,2024,物理类,500
prov_score_92_50_2024_2074,92,天津体育学院,50,重庆,2024,历史类,498
prov_score_92_50_2023_2074,92,天津体育学院,50,重庆,2023,历史类,478
prov_score_92_50_2023_2073,92,天津体育学院,50,重庆,2023,物理类,463
prov_score_92_50_2022_2074,92,天津体育学院,50,重庆,2022,历史类,488
prov_score_92_50_2022_2073,92,天津体育学院,50,重庆,2022,物理类,467
prov_score_92_51_2024_1,92,天津体育学院,51,四川,2024,理科,506
prov_score_92_51_2024_2,92,天津体育学院,51,四川,2024,文科,487
prov_score_92_51_2023_2,92,天津体育学院,51,四川,2023,文科,506
prov_score_92_51_2023_1,92,天津体育学院,51,四川,2023,理科,486
prov_score_92_51_2022_2,92,天津体育学院,51,四川,2022,文科,511
prov_score_92_51_2022_1,92,天津体育学院,51,四川,2022,理科,480
prov_score_92_52_2024_2074,92,天津体育学院,52,贵州,2024,历史类,486
prov_score_92_52_2024_2073,92,天津体育学院,52,贵州,2024,物理类,455
prov_score_92_52_2023_1,92,天津体育学院,52,贵州,2023,理科,392
prov_score_92_52_2022_1,92,天津体育学院,52,贵州,2022,理科,406
prov_score_92_62_2024_2074,92,天津体育学院,62,甘肃,2024,历史类,474
prov_score_92_62_2024_2073,92,天津体育学院,62,甘肃,2024,物理类,449
prov_score_92_62_2023_2,92,天津体育学院,62,甘肃,2023,文科,456
prov_score_92_62_2022_2,92,天津体育学院,62,甘肃,2022,文科,455
prov_score_92_65_2024_2,92,天津体育学院,65,新疆,2024,文科,358
prov_score_92_65_2023_2,92,天津体育学院,65,新疆,2023,文科,433
prov_score_92_65_2022_2,92,天津体育学院,65,新疆,2022,文科,429
prov_score_92_22_2023_2,92,天津体育学院,22,吉林,2023,文科,442
prov_score_92_22_2022_2,92,天津体育学院,22,吉林,2022,文科,465
prov_score_91_11_2024_3,91,天津城建大学,11,北京,2024,综合,494
prov_score_91_11_2023_3,91,天津城建大学,11,北京,2023,综合,511
prov_score_91_11_2022_3,91,天津城建大学,11,北京,2022,综合,490
prov_score_91_12_2024_3,91,天津城建大学,12,天津,2024,综合,521
prov_score_91_12_2023_3,91,天津城建大学,12,天津,2023,综合,520
prov_score_91_12_2022_3,91,天津城建大学,12,天津,2022,综合,528
prov_score_91_13_2024_2074,91,天津城建大学,13,河北,2024,历史类,552
prov_score_91_13_2024_2073,91,天津城建大学,13,河北,2024,物理类,502
prov_score_91_13_2023_2074,91,天津城建大学,13,河北,2023,历史类,546
prov_score_91_13_2023_2073,91,天津城建大学,13,河北,2023,物理类,521
prov_score_91_13_2022_2074,91,天津城建大学,13,河北,2022,历史类,556
prov_score_91_13_2022_2073,91,天津城建大学,13,河北,2022,物理类,533
prov_score_91_14_2024_2,91,天津城建大学,14,山西,2024,文科,489
prov_score_91_14_2024_1,91,天津城建大学,14,山西,2024,理科,488
prov_score_91_14_2023_1,91,天津城建大学,14,山西,2023,理科,461
prov_score_91_14_2023_2,91,天津城建大学,14,山西,2023,文科,455
prov_score_91_14_2022_2,91,天津城建大学,14,山西,2022,文科,514
prov_score_91_14_2022_1,91,天津城建大学,14,山西,2022,理科,457
prov_score_91_15_2024_2,91,天津城建大学,15,内蒙古,2024,文科,449
prov_score_91_15_2024_1,91,天津城建大学,15,内蒙古,2024,理科,426
prov_score_91_15_2023_1,91,天津城建大学,15,内蒙古,2023,理科,400
prov_score_91_15_2022_1,91,天津城建大学,15,内蒙古,2022,理科,398
prov_score_91_21_2024_2073,91,天津城建大学,21,辽宁,2024,物理类,508
prov_score_91_21_2024_2074,91,天津城建大学,21,辽宁,2024,历史类,496
prov_score_91_21_2023_2073,91,天津城建大学,21,辽宁,2023,物理类,506
prov_score_91_21_2022_2073,91,天津城建大学,21,辽宁,2022,物理类,522
prov_score_91_23_2024_2074,91,天津城建大学,23,黑龙江,2024,历史类,488
prov_score_91_23_2024_2073,91,天津城建大学,23,黑龙江,2024,物理类,474
